CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_TO_LIMIT_RATIO,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PURCHASE_TYPE,IS_FULL_PAYER,HIGH_LIMIT_TIER
C18559,192.766707,0.727273,55.0,55.0,0.0,455.904257,0.083333,0.083333,0.0,0.25,4,1,2000.0,236.007337,119.086777,0.0,12,0.09638335301808323,1.9818095940400173,4.583333333333333,37.99202141666667,19.667278083333333,0.8923477184425238,One_Off_Only,0,0
C18560,53.684439,0.818182,862.47,0.0,862.47,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,1007.362536,172.278333,1.0,12,0.021473775514104895,5.847296406838554,71.8725,0.0,83.946878,0.0,Installments_Only,1,0
C18561,229.752417,1.0,82.28,0.0,82.28,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,203.78769,171.875166,0.0,12,0.22975241470247587,1.1856726185985111,6.8566666666666665,0.0,16.9823075,0.0,Installments_Only,0,0
C18562,184.007838,1.0,526.92,0.0,526.92,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,396.991301,180.5486,0.083333,12,0.1226718911821874,2.1988056346709066,43.91,0.0,33.082608416666666,0.0,Installments_Only,0,0
C18563,626.342256,1.0,956.64,360.0,596.64,0.0,0.454545,0.090909,0.363636,0.0,0,8,7500.0,2125.953394,222.366993,0.0,11,0.08351230068865027,9.560561438155462,86.96727272727273,0.0,193.26849036363637,0.0,Both,0,1
C18564,4.602365,0.181818,38.42,0.0,38.42,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,74.750172,41.034906,0.0,12,0.0046023649539763505,1.8216236143873183,3.2016666666666667,0.0,6.2291810000000005,0.0,Installments_Only,0,0
C18565,438.94049,1.0,883.64,838.41,45.23,480.86377,0.333333,0.333333,0.083333,0.166667,4,9,1000.0,910.64164,364.106153,0.0,12,0.4389404856105952,2.50103330439919,73.63666666666667,40.071980833333335,75.88680333333333,0.3524092619223085,Both,0,0
C18566,5.902257,0.818182,246.25,0.0,246.25,0.0,0.5,0.0,0.5,0.0,0,9,1000.0,316.597475,85.012713,0.777778,12,0.00590225694097743,3.7241187416147103,20.520833333333332,0.0,26.383122916666665,0.0,Installments_Only,1,0
C18567,1226.820889,0.909091,0.0,0.0,0.0,1719.367591,0.0,0.0,0.0,0.181818,4,0,1500.0,549.657295,409.831519,0.0,11,0.8178805872141295,1.3411786456283112,0.0,156.30614463636363,49.968844999999995,0.9999999941839081,No_Purchases,0,0
C18568,485.236136,1.0,0.0,0.0,0.0,2250.075872,0.0,0.0,0.0,0.333333,5,0,3000.0,3541.569099,191.090262,0.333333,12,0.16174537812751538,18.5334871416165,0.0,187.50632266666665,295.13075825,0.9999999955557054,No_Purchases,1,0
C18569,50.445122,1.0,685.32,0.0,685.32,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,627.32922,184.185967,0.8,12,0.050445121495548785,3.4059553838889696,57.11000000000001,0.0,52.277435,0.0,Installments_Only,1,0
C18570,1551.331695,1.0,349.92,0.0,349.92,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,321.763599,7433.189695,0.0,12,1.0342211231051925,0.04328741923316755,29.16,0.0,26.81363325,0.0,Installments_Only,0,0
C18571,1158.905046,1.0,82.9,0.0,82.9,3259.28324,0.333333,0.0,0.333333,0.583333,13,4,2500.0,2996.994649,478.201727,0.166667,12,0.4635620165457519,6.267218240991041,6.908333333333334,271.6069366666667,249.74955408333335,0.975195851394444,Installments_Only,1,0
C18572,26.143768,0.363636,0.0,0.0,0.0,490.493,0.0,0.0,0.0,0.090909,4,0,1000.0,1132.076982,42.063009,0.333333,11,0.026143767738562324,26.913830935435232,0.0,44.590272727272726,102.91608927272728,0.9999999796123497,No_Purchases,1,0
C18573,572.838755,1.0,442.23,339.64,102.59,0.0,1.0,1.0,0.444444,0.0,0,40,600.0,407.914418,416.727752,0.0,9,0.9547312424211459,0.9788510754414294,49.13666666666667,0.0,45.32382422222222,0.0,Both,0,0
C18574,993.453968,1.0,1114.26,1114.26,0.0,0.0,0.416667,0.416667,0.0,0.0,0,10,1500.0,582.043795,411.865777,0.0,12,0.6623026409179824,1.413188017483958,92.855,0.0,48.503649583333335,0.0,One_Off_Only,0,0
C18575,880.18183,1.0,58.4,0.0,58.4,192.159314,0.285714,0.0,0.285714,0.142857,1,2,2000.0,132.494364,152.279898,0.0,7,0.44009091279954543,0.8700712112329355,8.342857142857143,27.45133057142857,18.927766285714284,0.7669214257618288,Installments_Only,0,0
C18577,252.359096,1.0,2487.0,0.0,2487.0,0.0,1.0,0.0,1.0,0.0,0,12,450.0,2347.418943,2621.829478,0.166667,12,0.5607979786489338,0.895336235153367,207.25,0.0,195.61824525,0.0,Installments_Only,1,0
C18578,321.606195,0.909091,2476.3,1062.12,1414.18,0.0,0.75,0.25,0.583333,0.0,0,28,2000.0,912.49967,157.957039,0.25,12,0.16080309669598453,5.776884765680827,206.35833333333335,0.0,76.04163916666667,0.0,Both,1,0
C18579,215.295527,1.0,599.03,260.0,339.03,0.0,1.0,0.111111,0.888889,0.0,0,10,1000.0,223.114683,163.120714,0.428571,9,0.21529552484704476,1.367788699858885,66.55888888888889,0.0,24.790520333333333,0.0,Both,1,0
C18580,1222.080889,0.818182,750.0,0.0,750.0,2452.136461,1.0,0.0,1.0,0.333333,4,12,2500.0,554.325638,260.87584,0.0,12,0.4888323536446706,2.12486375415739,62.5,204.34470508333334,46.19380316666667,0.7657813722830553,Installments_Only,0,0
C18582,1678.5937,1.0,1846.81,1846.81,0.0,0.0,0.625,0.625,0.0,0.0,0,18,3500.0,350.646998,297.503609,0.0,8,0.47959819862971936,1.1786310337287025,230.85125,0.0,43.83087475,0.0,One_Off_Only,0,0
C18583,654.849672,1.0,630.0,630.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,729.355023,181.044246,0.0,12,0.26193986775224054,4.028600736164753,52.5,0.0,60.77958525,0.0,One_Off_Only,0,0
C18584,21.462595,0.727273,193.4,0.0,193.4,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,264.851292,154.489371,1.0,12,0.008585037965659847,1.714365675398751,16.116666666666667,0.0,22.070941,0.0,Installments_Only,1,0
C18585,1931.8739,0.909091,477.7,50.0,427.7,2212.17081,0.909091,0.090909,0.818182,0.181818,3,11,2500.0,606.416101,1214.818774,0.0,11,0.7727495569090017,0.49918235459223853,43.42727272727273,201.10643727272728,55.128736454545454,0.8224078247742767,Both,0,0
C18586,142.637508,1.0,1650.0,0.0,1650.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,1775.123122,177.476329,0.636364,12,0.14263750657362492,10.002026929347467,137.5,0.0,147.92692683333334,0.0,Installments_Only,1,0
C18587,10.400883,0.454545,533.98,293.98,240.0,0.0,0.5,0.25,0.416667,0.0,0,14,1000.0,1251.380404,33.246072,0.0,12,0.010400882895991172,37.6399361584923,44.498333333333335,0.0,104.28170033333333,0.0,Both,0,0
C18588,3857.56223,1.0,0.0,0.0,0.0,2127.213754,0.0,0.0,0.0,1.142857,26,0,5000.0,617.508991,538.396872,0.0,7,0.7715124444569752,1.1469401321681503,0.0,303.8876791428571,88.21557014285715,0.999999995299015,No_Purchases,0,0
C18589,1173.880289,0.875,0.0,0.0,0.0,1434.78206,0.0,0.0,0.0,0.125,1,0,1500.0,183.938329,338.005067,0.0,8,0.7825868541160876,0.5441880655538202,0.0,179.3477575,22.992291125,0.9999999930303004,No_Purchases,0,0
C18590,111.098444,1.0,1105.89,0.0,1105.89,0.0,1.0,0.0,1.0,0.0,0,26,2000.0,1004.668873,151.76408,0.909091,12,0.05554922172225389,6.619938043314462,92.15750000000001,0.0,83.72240608333333,0.0,Installments_Only,1,0
C18591,114.007097,0.636364,2514.89,2514.89,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,2000.0,979.919435,104.458857,0.0,12,0.05700354821498226,9.380911962217626,209.57416666666666,0.0,81.65995291666667,0.0,One_Off_Only,0,0
C18592,23.167831,1.0,375.0,0.0,375.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,389.716275,178.84094,0.916667,12,0.00926713236293147,2.179122147360546,31.25,0.0,32.47635625,0.0,Installments_Only,1,0
C18593,40.764223,0.545455,0.0,0.0,0.0,1374.929089,0.0,0.0,0.0,0.166667,2,0,1200.0,2232.23212,43.653577,0.0,12,0.03397018555024846,51.13513627184864,0.0,114.57742408333333,186.01934333333335,0.9999999927268977,No_Purchases,0,0
C18594,2579.635387,0.545455,0.0,0.0,0.0,6466.73381,0.0,0.0,0.0,0.090909,1,0,7000.0,1415.843333,2022.852618,0.0,11,0.3685193404735438,0.6999241137995547,0.0,587.8848918181818,128.71303027272728,0.9999999984536243,No_Purchases,0,1
C18595,24.057927,0.7,441.78,49.9,391.88,0.0,0.9,0.1,0.8,0.0,0,21,1500.0,299.240418,68.453971,0.2,10,0.016038617893075882,4.371410013392793,44.178,0.0,29.924041799999998,0.0,Both,1,0
C18596,391.07025,1.0,2616.0,0.0,2616.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,2186.334191,224.709953,0.083333,12,0.19553512402232437,9.729582800029208,218.0,0.0,182.19451591666666,0.0,Installments_Only,0,0
C18598,1087.427214,0.636364,0.0,0.0,0.0,1916.600175,0.0,0.0,0.0,0.083333,1,0,3000.0,341.431225,623.084326,0.0,12,0.36247573679174755,0.5479695207744718,0.0,159.71668125,28.452602083333332,0.9999999947824277,No_Purchases,0,0
C18599,306.462394,1.0,1834.5,1834.5,0.0,59.348405,0.666667,0.666667,0.0,0.083333,2,21,700.0,1264.350185,144.302741,0.0,12,0.43780341374566556,8.76178850533487,152.875,4.945700416666667,105.36251541666667,0.031337463193958956,One_Off_Only,0,0
C18600,6.995368,0.363636,76.78,0.0,76.78,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,292.806443,131.476836,0.5,12,0.001748841995627895,2.2270570971865267,6.398333333333333,0.0,24.400536916666667,0.0,Installments_Only,1,0
C18601,412.149369,0.444444,0.0,0.0,0.0,4034.656192,0.0,0.0,0.0,0.333333,8,0,8000.0,195.752288,184.448949,0.0,9,0.05151867106060166,1.0612816090764707,0.0,448.29513244444445,21.75025422222222,0.9999999975214741,No_Purchases,0,1
C18602,92.887247,1.0,1258.5,0.0,1258.5,0.0,1.0,0.0,0.916667,0.0,0,25,1000.0,1210.465945,163.318599,0.666667,12,0.09288724607112754,7.411684145558697,104.875,0.0,100.87216208333332,0.0,Installments_Only,1,0
C18603,170.33501,1.0,586.95,71.52,515.43,0.0,1.0,0.083333,1.0,0.0,0,24,1000.0,502.525334,174.80595,0.083333,12,0.17033500829664994,2.874760871997728,48.9125,0.0,41.877111166666666,0.0,Both,0,0
C18604,389.869208,0.545455,736.01,392.7,343.31,501.026763,1.0,0.333333,1.0,0.166667,5,36,1200.0,2635.211405,457.606999,0.090909,12,0.32489100395924164,5.75867797732967,61.33416666666667,41.752230250000004,219.60095041666668,0.40502172120957636,Both,0,0
C18605,41.479055,1.0,243.96,0.0,243.96,0.0,1.0,0.0,1.0,0.0,0,24,3000.0,1146.784474,132.697082,0.4,12,0.013826351620578829,8.642122119752255,20.330000000000002,0.0,95.56537283333334,0.0,Installments_Only,1,0
C18606,13.962944,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,134.366455,136.997509,0.416667,12,0.013962943860370561,0.9807948054884117,11.409999999999998,0.0,11.197204583333333,0.0,Installments_Only,1,0
C18607,61.15435,0.818182,791.67,214.0,577.67,19.841346,1.0,0.166667,1.0,0.083333,1,50,1000.0,941.78413,131.473679,0.090909,12,0.06115434938845651,7.163289759063503,65.9725,1.6534455000000001,78.48201083333333,0.024449868573373362,Both,0,0
C18608,5.644904,0.454545,47.5,0.0,47.5,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,70.554065,42.434715,0.1,12,0.0018816346603945512,1.662649280748255,3.9583333333333335,0.0,5.8795054166666665,0.0,Installments_Only,1,0
C18609,115.310676,0.909091,1316.06,1111.4,204.66,0.0,0.818182,0.727273,0.090909,0.0,0,14,500.0,1198.557935,138.869649,1.0,11,0.23062134738757306,8.630812112817242,119.64181818181818,0.0,108.95981227272728,0.0,Both,1,0
C18610,26.354114,0.363636,1148.31,1148.31,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6000.0,1162.170922,46.962114,0.1,12,0.004392352326012746,24.746983803373116,95.6925,0.0,96.84757683333333,0.0,One_Off_Only,1,1
C18611,200.907701,0.428571,1100.0,1100.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,1100.0,1943.174725,254.548736,0.0,7,0.18264336288506033,7.633801994844634,157.14285714285714,0.0,277.5963892857143,0.0,One_Off_Only,0,0
C18613,213.233979,0.909091,2140.96,165.79,1975.17,0.0,0.833333,0.166667,0.583333,0.0,0,30,2500.0,2152.256934,197.031451,0.444444,12,0.08529359125882563,10.923417626183058,178.41333333333333,0.0,179.3547445,0.0,Both,1,0
C18614,361.67015,1.0,561.68,214.0,347.68,0.0,1.0,0.166667,0.916667,0.0,0,14,1500.0,252.664522,200.793531,0.0,12,0.24111343172591043,1.2583299280528153,46.806666666666665,0.0,21.055376833333334,0.0,Both,0,0
C18615,64.907748,0.727273,547.28,130.0,417.28,0.0,0.333333,0.083333,0.25,0.0,0,4,2500.0,1095.179494,126.509061,1.0,12,0.0259630990961476,8.656924640605414,45.60666666666666,0.0,91.26495783333333,0.0,Both,1,0
C18616,940.351166,0.9,0.0,0.0,0.0,2045.393693,0.0,0.0,0.0,0.8,14,0,3000.0,292.024227,301.379427,0.0,10,0.313450387621832,0.9689586983998514,0.0,204.5393693,29.2024227,0.9999999951109657,No_Purchases,0,0
C18617,383.449462,1.0,1159.06,1146.06,13.0,0.0,0.75,0.75,0.083333,0.0,0,28,500.0,1346.951277,262.260305,0.083333,12,0.7668989086620218,5.135932506601313,96.58833333333332,0.0,112.24593974999999,0.0,Both,0,0
C18618,2.660671,0.090909,102.79,0.0,102.79,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,203.229371,27.54692,0.090909,12,0.0006651677483370805,7.377568788972129,8.565833333333334,0.0,16.935780916666666,0.0,Installments_Only,0,0
C18619,80.707136,0.818182,682.27,567.95,114.32,0.0,0.583333,0.5,0.333333,0.0,0,16,7500.0,1065.255264,126.386467,0.666667,12,0.010760951452318732,8.428554140329426,56.85583333333333,0.0,88.771272,0.0,Both,1,1
C18620,4743.748932,1.0,399.0,0.0,399.0,1112.247446,0.666667,0.0,0.583333,0.166667,3,8,5000.0,1259.057672,1481.732235,0.0,12,0.9487497845025006,0.8497201004085593,33.25,92.68728716666668,104.92147266666666,0.7359796978212415,Installments_Only,0,0
C18621,882.58129,1.0,2421.34,1661.76,759.58,0.0,1.0,0.916667,1.0,0.0,0,40,5000.0,1997.323094,237.202081,0.0,12,0.1765162576469675,8.420343537359459,201.77833333333334,0.0,166.44359116666666,0.0,Both,0,0
C18622,1060.010246,1.0,0.0,0.0,0.0,78.971459,0.0,0.0,0.0,0.1,1,0,1200.0,233.54579,257.022991,0.0,10,0.8833418643054846,0.908657159442318,0.0,7.8971459,23.354579,0.9999998733719895,No_Purchases,0,0
C18623,1062.081424,1.0,328.37,140.0,188.37,1309.520408,0.583333,0.083333,0.5,0.25,4,9,1400.0,556.03363,617.663955,0.0,12,0.7586295831526458,0.900220284018026,27.364166666666666,109.12670066666668,46.33613583333334,0.7995164961029767,Both,0,0
C18624,803.55907,1.0,618.07,209.7,408.37,0.0,1.0,0.083333,0.916667,0.0,0,16,1200.0,238.904625,296.529297,0.0,12,0.6696325527530621,0.8056695218999046,51.505833333333335,0.0,19.908718750000002,0.0,Both,0,0
C18625,0.401279,0.090909,31.5,0.0,31.5,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,120.697352,312.343947,0.0,12,0.0001337596662208011,0.38642448267375956,2.625,0.0,10.058112666666666,0.0,Installments_Only,0,0
C18626,55.59749,0.545455,479.98,479.98,0.0,942.597948,0.090909,0.090909,0.0,0.090909,1,1,1200.0,1836.626686,31.147044,0.0,11,0.04633124128057299,58.96630499950332,43.63454545454545,85.69072254545455,166.96606236363638,0.6625984486116998,One_Off_Only,0,0
C18627,1355.437063,1.0,0.0,0.0,0.0,407.884977,0.0,0.0,0.0,0.25,6,0,1500.0,642.558759,412.70964,0.0,12,0.903624702642502,1.5569269073306138,0.0,33.99041475,53.54656325,0.999999975483285,No_Purchases,0,0
C18628,7.85361,0.363636,125.0,0.0,125.0,0.0,0.416667,0.0,0.333333,0.0,0,5,2500.0,91.786773,43.39952,0.0,12,0.0031414439874342236,2.114925507257797,10.416666666666666,0.0,7.64889775,0.0,Installments_Only,0,0
C18629,0.0,0.0,64.62,0.0,64.62,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,0.0,312.343947,0.0,12,0.0,0.0,5.385000000000001,0.0,0.0,0.0,Installments_Only,0,0
C18631,6.484008,0.272727,61.71,0.0,61.71,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,233.763723,136.908362,1.0,12,0.006484007935159921,1.7074465175876898,5.1425,0.0,19.48031025,0.0,Installments_Only,1,0
C18632,1157.568538,1.0,329.0,37.0,292.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,2500.0,603.250222,567.942336,0.0,12,0.4630274133478903,1.062168063798504,27.416666666666668,0.0,50.27085183333333,0.0,Both,0,0
C18633,91.669248,0.833333,737.65,0.0,737.65,0.0,0.833333,0.0,0.666667,0.0,0,5,2500.0,664.387148,86.535841,1.0,6,0.0366676990533292,7.677594203123975,122.94166666666666,0.0,110.73119133333334,0.0,Installments_Only,1,0
C18634,304.309784,1.0,289.75,0.0,289.75,0.0,0.5,0.0,0.416667,0.0,0,7,2500.0,670.652889,177.079948,0.0,12,0.12172391311310433,3.7872885027451835,24.145833333333332,0.0,55.88774075,0.0,Installments_Only,0,0
C18635,460.331646,0.545455,0.0,0.0,0.0,1759.775462,0.0,0.0,0.0,0.416667,6,0,3000.0,357.29622,349.836034,0.0,12,0.15344388148852037,1.0213247780723247,0.0,146.64795516666666,29.774685,0.9999999943174569,No_Purchases,0,0
C18636,789.814537,0.909091,0.0,0.0,0.0,5654.92893,0.0,0.0,0.0,0.166667,12,0,3000.0,5949.858363,475.195844,0.090909,12,0.2632715114557616,12.520854954681486,0.0,471.2440775,495.82153025,0.9999999982316312,No_Purchases,0,0
C18637,5934.610587,1.0,0.0,0.0,0.0,302.678437,0.0,0.0,0.0,0.25,5,0,6000.0,1065.956065,2394.242819,0.0,12,0.9891017628514971,0.44521635486957534,0.0,25.22320308333333,88.82967208333334,0.9999999669616384,No_Purchases,0,1
C18638,18.908241,0.272727,126.0,126.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1000.0,643.427524,81.346722,0.0,11,0.018908240810917593,7.90969112317874,11.454545454545455,0.0,58.493411272727265,0.0,One_Off_Only,0,0
C18639,32.092521,0.909091,573.02,0.0,573.02,0.0,0.833333,0.0,0.75,0.0,0,10,2000.0,560.142443,128.36766,0.555556,12,0.0160462604197687,4.363578796748433,47.751666666666665,0.0,46.678536916666665,0.0,Installments_Only,1,0
C18640,87.189044,1.0,744.62,467.02,277.6,110.54162,0.833333,0.333333,0.75,0.083333,1,25,1000.0,970.674392,168.458237,0.888889,12,0.08718904312810957,5.762106689855321,62.05166666666667,9.211801666666666,80.88953266666667,0.12926400825537507,Both,1,0
C18641,527.528311,1.0,467.4,0.0,467.4,781.387131,1.0,0.0,1.0,0.083333,1,12,2000.0,2358.281344,596.811325,0.166667,12,0.26376415418117927,3.9514687568727225,38.949999999999996,65.11559425,196.52344533333334,0.6257168298308093,Installments_Only,1,0
C18642,9.712731,0.636364,128.94,0.0,128.94,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,169.863384,154.85954,0.6,12,0.0032375769892080764,1.0968867209029083,10.745,0.0,14.155282,0.0,Installments_Only,1,0
C18643,1029.713408,0.909091,1141.21,110.0,1031.21,1812.095991,0.833333,0.083333,0.75,0.333333,5,36,3000.0,420.99268,443.644764,0.111111,12,0.3432378015225407,0.9489409200163372,95.10083333333334,151.00799924999998,35.082723333333334,0.6135821991985989,Both,1,0
C18644,458.26631,0.727273,691.82,453.9,237.92,218.676375,0.583333,0.166667,0.416667,0.166667,3,14,1000.0,343.499796,251.998399,0.0,12,0.4582663054173369,1.3631030345116186,57.65166666666667,18.223031250000002,28.624983,0.24017269986195497,Both,0,0
C18645,510.339352,1.0,509.55,509.55,0.0,696.126211,0.25,0.25,0.0,0.166667,4,6,2500.0,1346.043822,194.915188,0.1,12,0.20413573998345702,6.905792035775477,42.4625,58.01051758333333,112.17031850000001,0.5773740900543148,One_Off_Only,1,0
C18646,121.385695,0.909091,341.96,287.0,54.96,0.0,1.0,0.166667,1.0,0.0,0,16,1000.0,626.768821,118.817204,0.1,12,0.12138569378614307,5.2750674746506006,28.496666666666666,0.0,52.230735083333336,0.0,Both,1,0
C18647,1163.222817,0.909091,0.0,0.0,0.0,2502.655964,0.0,0.0,0.0,0.166667,2,0,2500.0,2937.305695,379.47676,0.0,12,0.4652891249388435,7.740409762104806,0.0,208.55466366666667,244.77547458333333,0.9999999960042449,No_Purchases,0,0
C18648,3911.628474,0.875,0.0,0.0,0.0,11951.90332,0.0,0.0,0.0,0.5,40,0,7000.0,7918.877416,905.569605,0.166667,8,0.5588040669159943,8.744636839432825,0.0,1493.987915,989.859677,0.9999999991633132,No_Purchases,1,1
C18649,400.554448,1.0,0.0,0.0,0.0,1157.684242,0.0,0.0,0.0,0.083333,1,0,3000.0,2123.969813,180.059986,0.090909,12,0.13351814888827282,11.795900589712332,0.0,96.47368683333333,176.99748441666668,0.9999999913620662,No_Purchases,0,0
C18650,361.725724,1.0,0.0,0.0,0.0,312.112534,0.0,0.0,0.0,0.083333,2,0,500.0,438.988617,252.245693,0.0,12,0.7234514335309714,1.7403214872603796,0.0,26.009377833333332,36.582384749999996,0.9999999679602753,No_Purchases,0,0
C18652,495.16253,1.0,0.0,0.0,0.0,836.270564,0.0,0.0,0.0,0.083333,1,0,1000.0,639.722174,248.656446,0.0,12,0.49516252504837477,2.5727149187713025,0.0,69.68921366666667,53.310181166666666,0.9999999880421477,No_Purchases,0,0
C18653,22.493402,0.272727,291.28,146.29,144.99,0.0,0.25,0.166667,0.166667,0.0,0,7,1000.0,563.715318,168.008886,0.0,12,0.022493401775065983,3.3552706518588162,24.27333333333333,0.0,46.976276500000004,0.0,Both,0,0
C18654,1.707488,0.181818,32.04,0.0,32.04,0.0,0.166667,0.0,0.083333,0.0,0,2,2500.0,118.932111,150.600846,1.0,12,0.0006829951972680191,0.7897173638906807,2.67,0.0,9.911009250000001,0.0,Installments_Only,1,0
C18655,640.510192,0.777778,351.89,351.89,0.0,998.213893,0.333333,0.333333,0.0,0.111111,4,7,1200.0,1899.543637,421.253268,0.2,9,0.5337584888853459,4.50926731304866,39.09888888888889,110.91265477777777,211.0604041111111,0.7393607934781298,One_Off_Only,1,0
C18656,28.697141,1.0,360.0,0.0,360.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,352.353973,95.559258,0.75,12,0.014348570428257146,3.687282043642276,30.0,0.0,29.362831083333333,0.0,Installments_Only,1,0
C18657,123.822604,0.125,0.0,0.0,0.0,1625.784248,0.0,0.0,0.0,0.125,1,0,2000.0,0.0,312.343947,0.0,8,0.06191130169044349,0.0,0.0,203.223031,0.0,0.9999999938491224,No_Purchases,0,0
C18658,2.850024,0.181818,114.56,0.0,114.56,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,403.212926,130.700011,0.333333,12,0.00285002397149976,3.0850257170195863,9.546666666666667,0.0,33.60107716666666,0.0,Installments_Only,1,0
C18660,202.968428,1.0,163.55,0.0,163.55,0.0,0.5,0.0,0.5,0.0,0,9,1500.0,188.816775,1711.207196,0.0,12,0.13531228443125143,0.11034126921506197,13.629166666666668,0.0,15.734731250000001,0.0,Installments_Only,0,0
C18661,8.905649,0.363636,112.29,0.0,112.29,0.0,0.166667,0.0,0.166667,0.0,0,3,1000.0,301.678494,100.452439,0.0,12,0.008905648910943512,3.003197005182024,9.3575,0.0,25.1398745,0.0,Installments_Only,0,0
C18662,161.754889,1.0,309.0,0.0,309.0,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,629.976867,194.011886,0.0,12,0.1617548873824511,3.2471043270460074,25.75,0.0,52.49807225,0.0,Installments_Only,0,0
C18663,139.396168,0.545455,290.0,290.0,0.0,1128.392928,0.083333,0.083333,0.0,0.333333,4,1,1000.0,2988.236538,169.978474,0.0,12,0.13939616660603832,17.580087006776694,24.166666666666668,94.032744,249.0197115,0.7955432502301418,One_Off_Only,0,0
C18664,3673.371108,0.909091,2548.97,2051.97,497.0,4300.701115,1.0,0.818182,0.454545,0.636364,15,32,6000.0,2475.493772,784.75479,0.0,11,0.6122285169796191,3.154480574059566,231.72454545454545,390.9728286363636,225.04488836363635,0.6278697234533287,Both,0,1
C18665,383.881717,1.0,274.01,0.0,274.01,877.521511,0.916667,0.0,0.833333,0.166667,3,22,500.0,1214.797263,359.953614,0.25,12,0.7677634186447316,3.3748716001259096,22.834166666666665,73.12679258333334,101.23310525,0.7620473213255619,Installments_Only,1,0
C18666,5484.339435,1.0,0.0,0.0,0.0,5990.590134,0.0,0.0,0.0,0.25,14,0,6000.0,1229.434538,2453.164396,0.0,12,0.9140565709765724,0.5011627166092185,0.0,499.2158445,102.45287816666666,0.9999999983307154,No_Purchases,0,1
C18667,318.805232,1.0,300.39,106.89,193.5,163.100401,1.0,0.1,0.9,0.1,8,13,1000.0,129.074206,247.966507,0.111111,10,0.3188052288119477,0.5205307860173718,30.038999999999998,16.310040100000002,12.9074206,0.35189595540521335,Both,1,0
C18668,726.323657,0.857143,231.35,0.0,231.35,929.852206,0.714286,0.0,0.571429,0.142857,1,7,1000.0,248.997065,816.92918,0.0,7,0.7263236497367636,0.30479638633061945,33.05,132.83602942857144,35.57100928571428,0.8007668201005225,Installments_Only,0,0
C18669,43.865582,0.818182,0.0,0.0,0.0,551.777371,0.0,0.0,0.0,0.083333,1,0,1200.0,855.843792,105.639869,0.142857,12,0.036554651362044575,8.101521888339155,0.0,45.981447583333335,71.320316,0.999999981876749,No_Purchases,1,0
C18671,5.140599,0.181818,50.66,0.0,50.66,0.0,0.166667,0.0,0.083333,0.0,0,2,3000.0,0.0,312.343947,0.0,12,0.0017135329942882232,0.0,4.221666666666667,0.0,0.0,0.0,Installments_Only,0,0
C18672,95.802358,1.0,218.96,0.0,218.96,0.0,0.909091,0.0,0.909091,0.0,0,10,2500.0,120.526564,161.17012,0.0,11,0.038320943046716224,0.7478219692445491,19.905454545454546,0.0,10.956960363636362,0.0,Installments_Only,0,0
C18673,5.629313,0.222222,62.72,0.0,62.72,0.0,0.444444,0.0,0.444444,0.0,0,4,1500.0,31.523069,29.715632,0.0,9,0.0037528753083141647,1.0608240939233284,6.9688888888888885,0.0,3.5025632222222223,0.0,Installments_Only,0,0
